x,y,val-esp
-1.78,4.74,-0.1620334441615436
-0.5,-4.89,-0.5082256322190674
-0.24,-2.01,0.6064538277003724
3.12,1.93,-0.04553910416021932
1.87,4.63,-0.47183715401172055
2.23,0.33,4.486966572343624
-0.15,-1.26,-0.27420424600140814
2.85,3.41,-1.6631082837397873
-2.02,3.55,4.960242062781803
-3.84,-0.7,2.9507553857621174
-0.95,-4.88,-0.8141996008147165
-1.31,0.16,-5.723064870114305
2.55,-0.42,3.0552890072541463
1.65,3.13,-5.980788270295601
3.92,4.15,2.246343295021544
2.16,0.31,4.750526274883813
3.27,-3.6,0.689005125645367
-2.91,-4.97,-0.35086257177839975
3.19,-0.64,-0.2328729909385759
-1.34,-0.91,-3.584831997951396
-0.63,3.91,2.541635742697897
3.84,3.02,3.829507801101592
-0.7,0.9,-2.4027128167393315
3.02,-1.5,0.05147967265220266
1.78,-4.65,-0.3659346325684863
2.51,-4.89,0.6258993367640703
-4.16,1.98,-2.032222212309348
2.27,3.56,-4.195999762407658
4.74,2.09,2.975998712082423
4.26,-3.52,5.014657555555233
-2.87,4.94,-0.363206702512254
-3.23,3.1,-0.5292952120391539
-4.17,-0.27,4.952691269271871
-1.6,2.19,3.480836327772132
1.58,-1.02,3.140062709227043
-1.91,-1.79,1.2303718008587219
-4.55,-0.46,5.305583424477307
3.41,2.63,1.3874519821987534
1.56,3.71,-5.056261428824107
-2.09,3.26,5.172812260764874
0.73,-4.1,-2.2999958124961584
2.05,-4.88,0.8882177461153481
-4.48,-4.13,-3.2114132952807335
2.12,-2.23,-3.1344926351868714
-1.98,-3.15,5.5044331897321275
-1.42,2.04,2.682268558920826
-2.68,-4.48,0.6154265420593171
-2.8,-2.8,1.8937999136169648
-2.24,1.26,-1.4391424284070515
3.27,0.32,-0.729324706175072
-2.02,4.27,2.313775670439455
3.33,3.06,1.1200293914101627
0.64,-3.81,-2.812108604211105
-5.0,-1.77,-1.1385623280779287
4.21,-0.49,-4.639842913900163
3.23,3.35,0.5182903954228506
4.94,-4.95,-1.375863261530908
-1.53,-3.5,5.614065024456469
2.08,3.87,-3.9093772105567943
0.64,-1.45,0.4317822272264103
1.08,3.14,-5.291740129932898
-2.83,4.68,0.05956749120744543
4.11,0.54,-4.240431136590377
1.7,-3.18,-5.945600915697931
4.87,1.14,-2.47451070570282
2.79,3.89,-1.5141745516246667
-0.43,1.64,0.1729558156629233
-2.23,4.84,-0.6036025702194902
-4.33,4.23,-2.5823539138968066
2.63,-1.38,0.5570509097655385
-4.26,1.63,-0.31930201783604445
3.07,-2.89,-0.41567697793863284
0.1,-0.46,0.5367358939373803
-4.4,3.53,-5.284322796617317
-2.32,-4.59,0.5363609845215227
-2.19,2.72,4.458215216996749
-2.66,-4.31,1.0883631802642124
3.94,-4.17,2.2182851768298195
1.76,3.23,-5.869911759613124
0.76,0.62,3.3641899350497884
3.93,-4.57,0.6038750137832936
-4.79,2.34,-4.160817151398579
4.19,2.36,3.690763722618229
1.03,1.85,-1.417579440197356
3.52,-4.65,0.138204570001388
0.6,2.27,-2.180451896641687
-2.0,1.53,-0.22251423465021136
0.38,3.05,-2.2161941471003064
4.53,-1.49,-0.4762185153415999
4.23,3.02,5.276090641694676
-3.09,-3.64,0.271776291621038
1.21,-3.98,-3.7535862575607686
-0.4,3.4,2.258933697007759
-4.27,4.39,-1.7179937970619248
-0.5,0.11,-2.859167625670928
-0.44,1.04,-1.2937151134278142
-0.87,-2.81,4.336152964133773
2.0,4.64,-0.39459384798574115
3.44,3.08,1.7606449476695107
-3.34,-2.8,-1.1143183444045635
1.37,-1.91,-1.95630557677302
-1.64,-0.53,-5.164451036356967
1.12,-2.19,-3.134438832956699
-1.48,0.47,-5.327374678865653
3.41,3.58,1.4406975111057458
-1.65,-1.49,-0.48273257859219887
-2.91,2.83,1.310852251284768
-0.64,-4.21,1.7253717875864019
0.57,3.8,-2.56098916117678
2.56,3.53,-3.0506148902052144
-2.88,3.64,1.3629420874874134
3.46,3.88,1.3891001958945628
2.95,1.77,-0.2260950717660121
4.37,0.81,-3.896860144717954
-4.51,1.2,2.129770379591664
-1.26,-4.11,3.2367981367440297
-1.31,2.81,5.481312480646276
0.63,-1.65,-0.27968194130532265
1.49,-0.91,3.670461352029074
-4.17,-2.16,-2.855664474155673
0.19,-2.87,-1.0916174783448063
1.71,4.6,-0.6664059214657819
0.22,0.64,1.0502463295071203
-3.57,1.52,0.12655721333144887
4.41,3.12,5.726431417182375
4.73,-1.7,0.7729470862803149
-0.77,-2.41,3.1080128574732266
-4.49,0.4,5.390269910700078
-4.87,3.4,-5.728888802690216
-3.09,3.7,0.26241793328457375
-4.04,-1.37,0.9362200705364337
-4.42,-4.98,1.5192323174025781
1.67,-4.0,-3.90257930298611
1.26,-2.55,-4.741715723403106
3.52,1.18,-0.8443753934849245
2.55,0.28,3.2157898167383303
1.27,-3.64,-5.0334484081620205
-4.43,-4.7,-0.07138787597422937
2.32,-2.2,-2.585514137407789
-4.48,0.9,3.6294027617170896
2.48,-4.25,-1.6443880231931964
0.46,-4.07,-1.5958423061576619
4.77,3.88,4.429887528388477
-4.92,2.76,-5.448860384550732
1.03,1.44,0.670872682004646
2.92,-4.74,0.0364060715517174
-1.13,-3.93,3.825532073263599
3.18,2.9,0.22369655342395522
3.38,-4.56,0.21509006559253646
3.93,-3.84,3.2590624918158357
4.62,-2.12,3.1186914037654763
0.82,-2.2,-2.58168082602519
2.16,1.49,0.40259801514258065
-0.98,1.56,-0.05379688097048745
-0.77,3.64,3.6686814677695025
2.34,3.91,-3.099536698438174
-3.94,1.94,-1.5508416085026837
-3.22,-0.79,0.3307806935844267
1.71,0.65,4.730298744345487
0.69,-4.25,-1.7037076431251772
3.45,2.85,1.7443691216381567
2.82,1.28,0.5437461586232059
4.76,-2.21,3.575283057271795
1.55,-1.73,-0.9509863220911536
0.54,-0.31,2.9377737860264435
-0.48,-4.1,1.5926503686698068
-2.35,2.4,3.147815874738168
-1.4,2.25,3.714201161387977
-0.25,0.97,-0.8391440530427834
0.18,-0.84,0.7169735099277874
3.56,2.27,1.5690106228287775
4.53,-4.37,1.9810171892163926
-4.0,4.5,-0.9571847220578616
4.78,-3.66,5.199749264285612
-2.8,-2.85,1.925084249705065
-0.81,-4.02,2.7742133594546643
0.51,1.32,0.726921652389465
-2.17,1.18,-1.8873720207813633
-2.79,-4.13,1.136541141038972
-4.69,4.81,0.5845899832521836
-1.79,2.66,5.190305992938432
-0.75,2.23,2.5049715887105526
-4.52,0.52,5.110848812701611
-2.24,-4.41,1.401423418838423
3.61,2.36,1.9226821820196243
-3.92,-0.6,3.477038033797127
3.95,3.03,4.312139357733899
-4.54,-0.56,5.008181463816021
1.67,3.55,-5.479453368601853
0.89,2.97,-4.593958348837265
3.69,4.12,1.746486484221855
0.54,-2.5,-2.471380603414699
-3.0,-2.62,0.7341289075113112
3.02,-2.18,-0.4164346072478819
-2.41,-2.85,3.839130728101628
3.86,2.66,3.49993950574592
2.05,-4.0,-3.4801125099097847
-1.86,0.27,-5.5424803658035815
-4.84,-0.71,4.513172709184066
-4.57,-3.3,-5.864917692908493
0.51,3.01,-2.9037393079453007
1.06,4.32,-2.001516285590887
3.09,-2.3,-0.20615820064138596
-4.01,4.67,-0.19407517025655852
-1.35,-3.35,5.727662053169348
4.35,3.33,5.511034068062771
3.69,3.12,3.1272435732466244
-3.48,-1.9,-0.6439640862298786
-2.4,1.77,0.801999648668195
0.34,3.42,-1.9238757454759683
3.52,3.58,2.0070151009392947
3.58,4.86,-0.37459964311157856
2.23,-4.84,0.6036025702194902
0.85,2.2,-2.6527761467826667
-3.48,-3.13,-1.9917772847362223
2.82,0.25,1.8375111945534968
1.43,-4.34,-2.161448015951598
-4.13,3.52,-4.656405728360043
3.8,2.81,3.4711617981714293
2.41,-1.94,-1.446498876538142
3.82,3.28,3.729315095336967
-1.05,-2.7,4.705279041588788
2.53,4.73,0.06066740571073726
-4.18,-2.45,-3.9817731660576876
-0.3,2.36,1.258548257656886
2.54,4.15,-1.8106369056541793
-1.42,1.12,-2.5844293113301267
-2.32,-1.09,-2.0318779681797725
-0.1,4.73,-0.01054846426905054
-4.0,-0.94,2.6781182942776196
-3.98,-0.37,4.159554989159617
-4.15,3.48,-4.788020377622989
0.89,-4.08,-2.755838810626055
-0.39,-4.24,1.0379484308913542
1.88,-3.66,-4.964500028818504
0.73,2.7,-3.6173895561835736
0.36,-1.14,0.8826467022109329
4.9,-2.04,2.6654499111706964
0.69,-0.53,3.2952526887999403
-3.09,-0.03,-0.3092793824590966
-2.43,-1.43,-0.5498535441089748
-1.07,2.09,2.611542986647249
2.72,4.33,-0.9161600684748796
0.08,2.95,-0.47071458672890465
3.96,0.76,-3.1750355392728133
4.77,0.28,-5.756765962021719
-2.05,0.64,-4.27049754952193
-4.78,-2.77,-5.577728488814147
-2.21,0.45,-4.336036746203892
0.16,-4.19,-0.4769527514103508
-1.01,2.63,4.4304509688176
-0.67,2.95,3.657739869029761
-0.65,-2.46,2.8198186721575844
-1.5,3.59,5.393288069568413
0.23,-3.05,-1.3621314944648422
-3.62,-2.9,-2.6819762637586613
-1.16,4.7,0.0681477910578316
1.86,0.84,3.8384637065495784
3.87,-2.17,2.2526081559549285
-4.28,1.34,1.2462003615849475
3.89,-4.89,-0.7213499778294189
1.3,-2.72,-5.275124710847232
-2.34,2.92,4.205384143279251
-3.58,0.3,2.4332303988443664
-2.14,3.96,3.4538148994576554
4.93,-1.59,0.11249772904023156
-2.91,-2.37,0.9871552506099106
-4.74,1.78,-1.24561105152694
2.61,3.52,-2.826271945015535
0.85,-0.02,4.506780924406403
-0.65,4.97,-0.9251041604193032
0.67,4.64,-0.2694797576029597
2.56,-0.39,3.0486229213999048
4.39,-2.3,3.7917017479468273
-2.03,-4.53,0.9755374473808299
-3.67,-0.77,2.1716448040780025
-3.63,-2.8,-2.652657633550253
4.28,3.59,4.9092266728203215
1.73,-1.47,0.5961192253937257
4.45,3.61,5.170488872908821
4.57,-4.29,2.4347517587262884
-2.55,-0.4,-3.0819643144785758
-3.95,-1.04,2.196554869216588
1.75,4.72,0.04493438423049632
2.35,-4.58,-0.5634979617600964
-1.86,-4.05,3.5367727015502926
1.9,-1.91,-1.889210030787389
3.11,4.79,0.014694418925088283
0.59,-0.33,3.1580465157855637
-4.51,-4.34,-2.138492378199253
0.18,-4.83,0.12604405346328415
-4.06,-1.2,1.7276545554538694
-4.72,3.8,-4.745668815519886
-4.94,0.8,4.07242454384287
2.82,-1.35,0.4153391268377392
0.41,1.8,-0.5433892456935879
-3.1,-2.06,0.11723828616904923
-4.04,4.59,-0.5730626031532322
-3.54,-2.37,-1.6685017689355028
3.15,1.96,0.019140869102850653
-4.09,3.25,-4.846310914985851
-4.95,-0.34,5.49759691871932
-3.02,-1.53,-0.029681680619720416
-1.71,0.71,-4.506156558261291
4.87,-2.37,4.247498167005388
-2.56,3.24,3.2801856102966767
-2.67,-3.3,2.6917059498739424
-4.19,2.26,-3.306657474543789
3.22,4.46,0.1173580038660659
1.75,4.07,-3.5370944893070435
4.73,-2.67,5.344246339882802
0.28,-3.38,-1.6112341060504065
0.19,0.94,0.6683202880664754
0.17,0.36,0.9500233386850392
-3.45,2.87,-1.7544909426531015
-2.4,1.75,0.7223918860182202
0.26,-0.05,1.5405556088686294
-3.02,0.77,-0.522466331629982
-1.21,3.6,5.034129143099408
-4.71,1.29,1.6627205055661496
1.98,-3.25,-5.472313783849826
2.97,4.2,-0.5022775914420907
4.32,4.06,3.3656808798221336
0.62,3.93,-2.457694255377054
2.23,1.11,2.1089768077255044
1.8,-1.39,1.0506626538480266
-2.48,2.1,1.8609867049178535
4.6,-4.12,3.328931644383002
4.37,-4.8,-0.49452077767430846
-4.33,0.99,3.0543672589377517
4.3,3.94,3.8360691863155685
4.04,4.37,1.575961050331797
-0.09,-4.88,-0.08996518808401062
0.69,-3.02,-3.7910246872705113
-2.52,2.85,3.346493184901003
0.83,0.14,4.384268686681253
-3.33,4.74,0.031024437414440352
2.9,-3.17,-1.4349168078786498
-4.88,-4.0,-3.8669012544598362
1.21,3.8,-4.440252287875183
1.83,4.07,-3.4745777697439677
1.22,-0.84,3.76088346068687
-4.71,-3.9,-4.355581396024806
-1.69,3.66,5.174672886130653
-2.99,-1.59,0.01739892319142024
3.23,3.6,0.47506079231788995
-1.88,0.04,-5.710885409513319
-3.17,-2.0,-0.07092022465947957
4.24,-0.78,-3.7983419694100133
0.09,-2.54,-0.444594285923713
-3.76,-0.38,3.230294172741275
2.32,1.36,0.9192667828358235
3.93,4.23,1.9740613289677027
-0.69,1.37,-0.7617429803925161
4.44,-2.47,4.523816291640426
-0.59,-1.32,-0.8284508888589378
-1.45,4.93,-1.2859461295564527
-4.89,2.72,-5.38850647831855
3.37,-3.63,1.1997181404799027
-0.22,0.92,-0.7932474266345765
2.96,1.01,0.5763123679184584
1.85,-1.26,1.7638452640477127
-0.89,0.57,-3.9253047720832877
4.82,-3.81,4.681619823799254
-2.63,-2.34,2.043147465416791
1.7,0.99,3.264698559544988
3.99,4.14,2.4381300959301235
2.03,-3.28,-5.3270003927628675
3.86,-4.13,2.1720969555679575
4.91,-0.89,-3.702975960533344
-2.89,2.6,1.2799182101253779
2.42,-2.1,-2.0009510774261936
0.94,-3.42,-4.658775344072458
-1.6,-1.19,-2.229008385728439
-1.87,1.4,-0.9744945633380665
2.64,4.93,0.6228506993764652
-4.3,-3.89,-4.028053021837926
-4.89,1.71,-0.8194303770244287
-2.79,-0.71,-1.56704925545369
0.86,3.13,-4.546749842277516
-2.57,3.04,3.229097491973262
-0.09,-0.62,-0.4389012894500691
-3.97,3.52,-4.108356947615629
4.12,1.06,-2.4334365830038958
1.3,4.98,1.5287520166877588
-2.66,2.92,2.7111936724450154
3.7,-3.47,3.009121384958567
3.54,4.67,0.098639517242316
-3.89,3.64,-3.586138102327727
3.03,0.46,0.598712827500504
0.33,0.92,1.1778707893284073
-3.25,-4.07,-0.3889246745160168
-0.66,3.69,3.139241298735297
1.25,-2.52,-4.628873876889525
-4.98,2.53,-4.737552224121965
-4.61,-1.54,0.18378119313502042
-2.52,-2.04,1.5798962291929428
2.91,-2.22,-0.8325698498578166
3.26,3.03,0.7043764908298744
-3.33,2.09,-0.557601212753934
1.4,4.13,-3.2521062884079615
-0.13,4.15,0.41473235955714327
-4.0,-4.35,-1.6097600702262411
3.71,1.73,0.5120176272419916
-1.42,-1.76,1.115654989938149
-1.37,-2.6,5.038033182888243
2.57,-2.46,-2.520617703370758
1.38,-2.55,-4.889945963812564
2.13,-4.45,-1.3192673148011442
-2.34,0.82,-2.9409115111275885
2.5,4.46,-0.896695471399537
0.6,2.04,-1.5319071996091145
4.32,2.71,5.035608859698615
1.16,-4.75,0.20684262398524905
2.91,-1.82,-0.3396540466575513
1.71,-1.63,-0.35158043689649127
0.11,-3.47,-0.6234686672886083
-2.36,-3.46,4.014022237400597
2.94,1.41,0.1923461031390807
0.85,-2.64,-3.952416599578035
-2.96,1.5,-0.07664924773481313
4.33,0.16,-5.4955538786090035
-2.54,3.61,3.0299772393815965
1.8,-3.94,-4.077587628102224
2.37,-1.58,-0.03850455500671291
-3.56,-2.31,-1.6423680208481148
-2.48,-4.99,-1.0102484717445437
4.73,-0.89,-3.7758865419119862
2.78,-1.22,0.7294176747661144
3.53,-1.25,-0.7165036121399138
-0.62,3.4,3.3704624581955014
0.81,0.7,3.323792320004169
4.81,-1.71,0.8285642351441126
2.57,2.26,-2.0640994684874756
3.17,0.49,-0.15036818512492026
-0.85,-2.8,4.247239090978706
4.4,-4.98,-1.5097828149454002
0.47,-0.04,2.7151441479363547
-1.46,-3.86,4.489432281787195
-3.42,4.78,0.11140213726663022
1.09,-2.74,-4.896519228474584
-0.45,-1.16,-1.0421935901995618
-3.72,-0.58,2.7437198514989047
-3.19,-0.27,0.27981224063355986
4.16,-2.12,2.6662300474807243
-2.36,-1.75,0.7533506433334328
0.61,-1.14,1.43535781700727
0.28,1.35,0.3631424103088524
2.73,-2.57,-2.018847706828965
-2.6,3.23,3.080928843616249
3.37,-4.27,0.5815987311550194
-2.38,3.92,2.9481357903633882
-3.24,2.19,-0.34213315879881223
-2.35,-1.15,-1.7437675748328196
-0.16,-3.22,0.9529724173714988
-4.31,-1.13,2.355489952119144
1.14,-0.62,4.437103364944065
2.8,3.41,-1.937962360805234
0.81,0.1,4.324012532134462
-1.69,-3.84,4.562594228026197
1.47,3.0,-5.909805845789293
1.08,3.05,-5.269565555929467
-4.27,-0.17,5.344224124913181
-1.41,4.84,-0.7537394879667159
-4.59,0.81,4.1060451340912545
-0.05,-4.0,0.1960113910190493
1.5,0.53,5.16387436347003
1.19,-4.58,-0.7352826620338928
-0.37,-4.22,1.025684027564388
-0.78,-0.7,-3.227386615520439
4.94,0.65,-4.653308424723912
-0.53,-4.86,-0.44610957604041857
-3.41,2.32,-1.0836803678028233
3.1,3.45,-0.23771287524801793
-4.33,-0.42,5.08285128657555
1.66,0.74,4.413194401762551
4.62,1.78,1.2407716684719767
1.25,-0.84,3.8004717342901064
1.49,-3.09,-5.972468922281316
-1.28,2.67,5.120666816693365
2.23,-2.78,-4.4361809496053315
2.15,-0.1,4.996306696563891
-3.65,2.92,-2.849304340539571
3.14,2.64,-0.008378799422185683
2.87,-0.5,1.4125536494581636
-0.58,-3.74,2.7167755553704023
-3.48,0.3,1.9029453849389975
2.56,-0.6,2.720415641565343
